index,filename,sha256,disposition,reason,matched_quiz_concept,lectures,path
205,Natural-History-of-Lobar-Pneumonia.png,d61c127f36ae8c464e89bdea9b6c4159cdcb2c044937947c4226eb110ac1cba0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P31 - Review of Pneumonia - Pathology and Pharmacology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Natural-History-of-Lobar-Pneumonia.png
206,Natural-History-of-Obstructive-Lung-Disease.png,5b2b5535a08c60af0c7f1dc21a4267b6018b7cb4d042c0d444cb7484df188b0c,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Natural-History-of-Obstructive-Lung-Disease.png
207,Neonatal-Respiratory-Distress-Syndrome-Hyaline-Membranes.png,68ec1fe8fe7f397fc39b4aebe9ef3f1ea7b3ab0e20d4c8e605d55d4ed7071634,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P39 - Clinical Pathology & Imaging - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Neonatal-Respiratory-Distress-Syndrome-Hyaline-Membranes.png
208,Normal Flow-Volume Loop.jpg,eb3cfe89f50148d9117343c7514485a132f63b2dd26dadf879eb8954e0186ad0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P37 - Advanced Spirometry Review - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Normal Flow-Volume Loop.jpg
209,Normal-and-Pathologic-Ventilation-Table.png,16b0f62fb582da73567c854a73c139ce3b78e581f053aad3d91cd963642a0479,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P35 - Acute Respiratory Failure,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Normal-and-Pathologic-Ventilation-Table.png
210,O2-Co2-Partial-Pressure-Blood-Air-Barrier-Table.png,df11285b9de951d8d817f0ef608fd549c77195da1543bc7453f77c2910472cad,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P6 - Gas Exchange, Part 1 - Pressures, Diffusion and Transport",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/O2-Co2-Partial-Pressure-Blood-Air-Barrier-Table.png
211,Obstructive sleep apnea.jpg,08daaccc2c144d8be70d5dee614900f2a29d7d093df3a3db6327a25dfc6f728d,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P21 - Overview of Sleep Disorders,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Obstructive sleep apnea.jpg
212,obstructive-lung-diseases.png,06381381d8157b720ad6dfe4d58e3f07add6b248c9d2540401c0f503f0f6aa01,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P19 - Obstructive Diseases and Airway Diseases,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/obstructive-lung-diseases.png
213,obstructive-sleep-apnea.jpg,ca17da40fe74b420736706c027ad406377126abdfad074949303fff669797093,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P21 - Overview of Sleep Disorders | Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/obstructive-sleep-apnea.jpg
214,Omega-Shaped Epiglottis.jpg,eb46780f1fc273a0d94f666c4499ca45ac0b938da6c772b9ff351fa12c5f2aae,ALREADY_SCORED,Validated local Pulm Pictures source included in the scored quiz.,Omega-shaped epiglottis in laryngomalacia,P33 - Otolaryngology - Upper Airway Pathology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Omega-Shaped Epiglottis.jpg
215,Outpatient-Treatment-of-Community-Acquired-Pneumonia.png,3b8ac50e39903374cab0e7fe592fc71e3aec41176d616762cede8d7453e72bb4,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P31 - Review of Pneumonia - Pathology and Pharmacology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Outpatient-Treatment-of-Community-Acquired-Pneumonia.png
216,Overview of Flow-Volume Loops.jpg,05d14d51dcbcc1b45570fec5599172f74fe4a77ae659f897a2881369eb2bab57,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P37 - Advanced Spirometry Review - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Overview of Flow-Volume Loops.jpg
217,Oxygen-Carboxyhemoglobin-Dissociation-Curve.png,26fcfeb8d01abb49bac8dda2d6fc3e892ec456b12313e4c0ddaaf72f3ff0a28a,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P11 - Physiology Practice Question Review | P6 - Gas Exchange, Part 1 - Pressures, Diffusion and Transport",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Oxygen-Carboxyhemoglobin-Dissociation-Curve.png
218,Oxygen-Hemoglobin-Dissociation-Curve.png,e8343acf0c54ff3190e82aeef0b5dc56e1c09c0e4ac9d7f2f3b1237a2ecc4842,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P11 - Physiology Practice Question Review | P6 - Gas Exchange, Part 1 - Pressures, Diffusion and Transport | P9 - Pulmonary Physiology Review | Pulmonary - Comprehensive Study Guide",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Oxygen-Hemoglobin-Dissociation-Curve.png
219,Oxygen-Levels-at-Altitude.png,e2065d09f235349a5efb222782269442db45baeaa1929cc2e2a2b62ce8fafddc,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P10 - Physiology Six-Case Workshop | P8 - Control of Ventilation,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/Oxygen-Levels-at-Altitude.png
220,P002 Lobar Pneumonia Acute Alveolar Inflammation Histology.png,de6f91aa910bb85536e0f176319af8733f8aef38d74fc45cc602e79f89258934,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | P26.2 - Lung Infections - Pathology Review and Study Supplement | P31 - Review of Pneumonia - Pathology and Pharmacology | Pulmonary - Comprehensive Study Guide",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P002 Lobar Pneumonia Acute Alveolar Inflammation Histology.png
221,P002 Lobar Pneumonia CXR.png,fb5252b1250e75889f520dec222118a9c0ad5c6d5849321d91d2f44d72d746ee,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P35 - Acute Respiratory Failure | Pulmonary - Comprehensive Study Guide,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P002 Lobar Pneumonia CXR.png
222,P002 Lobar Pneumonia Red Hepatization Gross.png,6c39fdc46bc27065d8379553ab9e4d7f4943debce750610a55d5f351c372dcb6,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | P26.2 - Lung Infections - Pathology Review and Study Supplement | P31 - Review of Pneumonia - Pathology and Pharmacology",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P002 Lobar Pneumonia Red Hepatization Gross.png
223,P002 Lung Anatomy.png,79a091b936afcb1829b4d0887e5577570236efd145fc4bb020569ead89879554,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P2 - Structure and Volumes,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P002 Lung Anatomy.png
224,P002 Vocal Cord Nodules Gross.png,a64b9e4c63db32bfdda401d2450b88be87a8762e3e8e6b6044315607279b0332,ALREADY_SCORED,Validated local Pulm Pictures source included in the scored quiz.,Bilateral vocal-fold nodules,P33 - Otolaryngology - Upper Airway Pathology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P002 Vocal Cord Nodules Gross.png
225,P003 Bronchopneumonia CXR.png,eb7acb831a48e6f93a64e4354114e882fb44d7c2af176d205ec85f6d2f6c2aef,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P39 - Clinical Pathology & Imaging - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P003 Bronchopneumonia CXR.png
226,P003 Bronchopneumonia Gross.png,3f878896878869ad13731801bfcedd4b0139c275e994867f7785ef62764d3ae2,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | P26.2 - Lung Infections - Pathology Review and Study Supplement | P39 - Clinical Pathology & Imaging - Interactive Workshop",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P003 Bronchopneumonia Gross.png
227,P003 Interstitial Pneumonia Inflammatory Infiltrate Histology.png,cdfe9cba4d7645d28e79f876d232a1420e663516bc2b22c8fd3f3e2661fe74e0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P26.2 - Lung Infections - Pathology Review and Study Supplement,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P003 Interstitial Pneumonia Inflammatory Infiltrate Histology.png
228,P005 Tuberculosis Caseating Granuloma Histology.png,a30a31e9e4a221fe485576ba6ef6ea5ca09a5e487cff163bf093b1381063758a,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P26.2 - Lung Infections - Pathology Review and Study Supplement,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P005 Tuberculosis Caseating Granuloma Histology.png
229,P005 Tuberculosis Ghon Complex Gross.png,831fc7e6aceebf325a84c8d603ba00e02d1e47ce3e2242fff5e33994d3a53d77,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P26.2 - Lung Infections - Pathology Review and Study Supplement,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P005 Tuberculosis Ghon Complex Gross.png
230,P006 Chronic Bronchitis Histology.png,3ae5b770aad2e3c9e79f55f6b95eb3757607adbfb2b667b4d7c480f07ae94734,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P006 Chronic Bronchitis Histology.png
231,P006 Emphysema Histology.png,4ef845ed49ae2358b17ae703d65e96583a50ff82e0607ebe8be5d0e8231ff1ee,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P39 - Clinical Pathology & Imaging - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P006 Emphysema Histology.png
232,P007 Emphysema Increased AP Diameter CXR.png,a74f695426b14d81445d276e5483c2b5b44b5b7720400a61c3e2ceb5da4605ea,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P34 - Respiratory Medicine Clinical Case Studies - Obstructive Diseases (Pathophysiology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P007 Emphysema Increased AP Diameter CXR.png
233,P008 Idiopathic Pulmonary Fibrosis Histology.png,02f8a0ecb0be12d84c33248fb2bf6c91470be1569b6ba2da25d758f5541064c0,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P17 - Introduction to Respiratory Pathophysiology | P24 - Diseases of the Respiratory Tract - Part 2 - Restrictive Disease (Pathology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P008 Idiopathic Pulmonary Fibrosis Histology.png
234,P009 Asbestos Bodies Histology.png,32cb082b5eb075c9e4679a2c253ff8aced899657613a3a8e54adf9c0a305daed,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P24 - Diseases of the Respiratory Tract - Part 2 - Restrictive Disease (Pathology),/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P009 Asbestos Bodies Histology.png
235,P010 ARDS Hyaline Membranes Histology.png,3eab48127f697daaaf8ba978ddfd2a055d084cdd6ce77ae51737339c9affca2f,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | P35 - Acute Respiratory Failure | P39 - Clinical Pathology & Imaging - Interactive Workshop | Pulmonary - Comprehensive Study Guide",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P010 ARDS Hyaline Membranes Histology.png
236,P010 Primary Pulmonary Hypertension Plexiform Lesion.png,60a557bb94fd88ebe20fcb962d93f64f3b631e54e2a6bce9bc84184dd8a8f32a,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | P32 - Pulmonary Hypertension - A Clinical Reasoning Approach | Pulmonary - Comprehensive Study Guide",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P010 Primary Pulmonary Hypertension Plexiform Lesion.png
237,P013 Adenocarcinoma Peripheral Lung Gross.png,a3d744da5c79b4098be242a36b947dab7a547986f2e707dcbd87a95237c61962,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology)",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P013 Adenocarcinoma Peripheral Lung Gross.png
238,P013 Carcinoid Tumor Polypoid Bronchial Gross.png,e56a49f9ee35025cb6aad41c371c6cca3ee8ac6406fb137729610aa9016ed029,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology)",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P013 Carcinoid Tumor Polypoid Bronchial Gross.png
239,P013 Neonatal Respiratory Distress Syndrome Ground Glass CXR.png,f190f72086f1a2cddfc46e7acd702ff46de8962ec119e87fa01cf09114bfd689,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P27.2 - Chest X-Ray Final Review | P39 - Clinical Pathology & Imaging - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P013 Neonatal Respiratory Distress Syndrome Ground Glass CXR.png
240,P013 Small Cell Carcinoma Histology.png,7a26c069de6f042b8a44ed20dc01747a64e99a7f24119c5fff2cb2b4e41807a1,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | Pulmonary - Comprehensive Study Guide",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P013 Small Cell Carcinoma Histology.png
241,P013 Squamous Cell Carcinoma Central Lung Gross.png,e542bcd85a2e1f7b1e3c6282efd9de531f6e239e6a80820d6e45456764cf9a04,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology) | P39 - Clinical Pathology & Imaging - Interactive Workshop",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P013 Squamous Cell Carcinoma Central Lung Gross.png
242,P014 Mesothelioma Encasing Lung Gross.png,179711384952812c014659020793f0ab3f04ef845e21d9a55564115f8c0fe7d7,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P26 - Diseases of the Respiratory Tract - Part 3 - Vascular, Cancer, Other Disease (Pathology)",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P014 Mesothelioma Encasing Lung Gross.png
243,P016 Choanal Atresia.png,891b3925b2961a41cd262367eb4b0497b501647fe7794d0fdec4f502ef77f6e2,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P33 - Otolaryngology - Upper Airway Pathology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P016 Choanal Atresia.png
244,P019 Airflow and Airway Resistance 01.jpeg,d7ef2a374d629b1eb7c5ee79927f38c6f3c1c095358d9d636a44422f48471f94,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P3 - Airway and Vascular Flow | P35 - Acute Respiratory Failure,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P019 Airflow and Airway Resistance 01.jpeg
245,P019 Airflow and Airway Resistance 03.jpeg,b78da7b8076e9c19ffefda8aad9cd57c66e5cb3b54b93e79434b6cfd25a13535,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P3 - Airway and Vascular Flow | P35 - Acute Respiratory Failure,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P019 Airflow and Airway Resistance 03.jpeg
246,P022 Pulmonary Hypoplasia.png,4b9b8641a4673b5f152f8dec821f9e9b2267b9172b84dc86cc45b1b91763f186,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P36 - Pulmonary Developmental Anomalies,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P022 Pulmonary Hypoplasia.png
247,P023 Bronchopulmonary Dysplasia.png,f2ec4f5d34dd9933e6c45fe07871fd42cd2a3136b5315125a15313753a730745,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P37 - Advanced Spirometry Review - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P023 Bronchopulmonary Dysplasia.png
248,P025 Bronchogenic Cysts.png,e9135c2fd1eda739793b77fdc1d8f7990a66a074cb054ce8fda16e4ea1f75ba5,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P36 - Pulmonary Developmental Anomalies,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P025 Bronchogenic Cysts.png
249,P027 Neonatal Respiratory Distress Syndrome.png,886182b6fbe2cf9a29546710a957eebc5193dd3552ee78c74694c3c52e3303ee,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P39 - Clinical Pathology & Imaging - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P027 Neonatal Respiratory Distress Syndrome.png
250,P038 Foreign Body Aspiration.png,ab459d785f273df43bf02a03dd867bedf25a0b867f573c26e02b3a2dae9c90de,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P10 - Physiology Six-Case Workshop | P20 - Radiology of Obstructive Lung Disease,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P038 Foreign Body Aspiration.png
251,P038 Lung Physical Exam Digital Clubbing.jpeg,641dcfa0db60bda2c8789d0f5042c479cf0d0816b1bd5892b4b3ac4ce45e0821,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P12 - Approach to Pulmonary Abnormalities | P16 - Mystery Illness Review Video,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P038 Lung Physical Exam Digital Clubbing.jpeg
252,P041 Respiratory Infections Pneumonia 01.jpeg,0ac3dc0ff973564c2bb966d8941158993f97f3118c63b4b2b52274521d3a4d6f,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P14 - Introduction to Pulmonary Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P041 Respiratory Infections Pneumonia 01.jpeg
253,P042 Bronchi and Bronchioles.png,05012de2a3ec422b439dc184bee649093ee7ff06e612d5a582d733d35c71fdf3,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P17 - Introduction to Respiratory Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P042 Bronchi and Bronchioles.png
254,P054 Cystic Fibrosis Pathophysiology 01.jpeg,381c1218898f159f6db10414562be8d820ca578681c548533929dfe6e6f7b2ab,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P14 - Introduction to Pulmonary Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P054 Cystic Fibrosis Pathophysiology 01.jpeg
255,P054 Surfactant.png,a5bd04d77cadd884b63088803b271a8363db632b0e5baf1a5bd857ecca4d6c85,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P17 - Introduction to Respiratory Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P054 Surfactant.png
256,P059 Pneumoconiosis 01.jpeg,d6d6ee4a3ab9f8681c28a9004ac32c3e928bfc808e42ea64a1cd3b08d0e1a699,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P14 - Introduction to Pulmonary Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P059 Pneumoconiosis 01.jpeg
257,P068 Pulmonary Hypertension 01.jpeg,84b20c04585a1d9b166ff116b23f2e9ec697630143e66861161e33db8235ee31,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P068 Pulmonary Hypertension 01.jpeg
258,P068 Pulmonary Hypertension 02.jpeg,1808f7125059bed01738443c09de7cc954463cde27d9676a057c65e6e69af983,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P068 Pulmonary Hypertension 02.jpeg
259,P069 Pneumothorax Pathophysiology 01.jpeg,3186643945406288e02f9a7ce74bfb5a2940681dea1d8c44bd45e0ee69fa6412,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P38 - Mystery Illness Review Session - Interactive Workshop,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P069 Pneumothorax Pathophysiology 01.jpeg
260,P071 Pulmonary Edema 01.jpeg,ad73e0a165ad9f99b50c988cbf020ebcd39db9f7656b1ae227390c1a68b7d885,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P14 - Introduction to Pulmonary Pathophysiology,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P071 Pulmonary Edema 01.jpeg
261,P073 Exercise Breathing 02.png,d3a4c25c19b55f5d13458c854e51fab6f7d24e9f135a09d3620ad705e2892d4e,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P8 - Control of Ventilation,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P073 Exercise Breathing 02.png
262,P088 Air Flow and Pressure Changes - Quiet Breathing.png,51d36df20068e665f90e5c0910d7aecc37c7ed02e6adab6dbb63cc8aac367a93,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,"P11 - Physiology Practice Question Review | P4 - Mechanics, Compliance and Ventilation",/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P088 Air Flow and Pressure Changes - Quiet Breathing.png
263,P102 Barrel Chest.png,e3b707ac07b040e03f3a96128c6c22531f30e238e0f7858d92e9028944290242,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P12 - Approach to Pulmonary Abnormalities,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P102 Barrel Chest.png
264,P158 Pulmonary Hypertension - Diagnosis.png,74ed13f054c7714fcc3feb33c8427964a599edf48d66a9693bd8a8c9565bb947,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P14 - Introduction to Pulmonary Pathophysiology | P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P158 Pulmonary Hypertension - Diagnosis.png
265,P159 Pulmonary Hypertension - Pathology Findings.png,d50a8624e3680b1e58fca820a29c0bc6f8516fa0c4fe3050b2fd402d0af09d63,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P159 Pulmonary Hypertension - Pathology Findings.png
266,P168 Plexiform Lesions.png,aae572d9313cea92944c85cada05e3e1ffa94a44213d8b5809a188757ed93858,REFERENCE_ONLY,"Retained as teaching/reference material: redundant with an existing tested concept, answer-labeled, primarily explanatory, or not a defensible image-required one-best item.",,P32 - Pulmonary Hypertension - A Clinical Reasoning Approach,/Users/chriselwell/Desktop/Pulm/Pulm Pictures/P168 Plexiform Lesions.png
